Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2022,2022,kg/cap,7.29,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2736,"Offals, Edible",2022,2022,g/cap/d,3.1,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2740,"Butter, Ghee",2016,2016,1000 t,5,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2016,2016,kg/cap,0.29,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2740,"Butter, Ghee",2016,2016,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2740,"Butter, Ghee",2022,2022,1000 t,4,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2022,2022,kg/cap,0.31,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2740,"Butter, Ghee",2022,2022,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2743,Cream,2016,2016,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2743,Cream,2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2743,Cream,2022,2022,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2743,Cream,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2737,"Fats, Animals, Raw",2016,2016,1000 t,13,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2016,2016,kg/cap,0.15,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2737,"Fats, Animals, Raw",2016,2016,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2737,"Fats, Animals, Raw",2022,2022,1000 t,19,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2022,2022,kg/cap,0.2,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2737,"Fats, Animals, Raw",2022,2022,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2781,"Fish, Body Oil",2016,2016,1000 t,0.17,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2781,"Fish, Body Oil",2016,2016,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2781,"Fish, Body Oil",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2781,"Fish, Body Oil",2022,2022,1000 t,0.21,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2781,"Fish, Body Oil",2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2781,"Fish, Body Oil",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2782,"Fish, Liver Oil",2016,2016,1000 t,0.08,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2016,2016,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2782,"Fish, Liver Oil",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2782,"Fish, Liver Oil",2022,2022,1000 t,0.03,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2782,"Fish, Liver Oil",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2744,Eggs,2016,2016,1000 t,1,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2016,2016,kg/cap,6.2,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2744,Eggs,2016,2016,g/cap/d,1.93,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2744,Eggs,2022,2022,1000 t,3,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2022,2022,kg/cap,7.14,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2744,Eggs,2022,2022,g/cap/d,2.23,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2848,Milk - Excluding Butter,2016,2016,1000 t,590,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2016,2016,kg/cap,49.8,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2848,Milk - Excluding Butter,2016,2016,g/cap/d,4.39,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2848,Milk - Excluding Butter,2022,2022,1000 t,1021,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2022,2022,kg/cap,52.05,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2848,Milk - Excluding Butter,2022,2022,g/cap/d,4.45,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2761,Freshwater Fish,2016,2016,1000 t,12.78,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2016,2016,kg/cap,0.21,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2016,2016,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2761,Freshwater Fish,2022,2022,1000 t,20.07,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2022,2022,kg/cap,0.3,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2022,2022,g/cap/d,0.08,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2762,Demersal Fish,2016,2016,1000 t,55.64,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2016,2016,kg/cap,2.53,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2016,2016,g/cap/d,0.57,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2762,Demersal Fish,2022,2022,1000 t,72.3,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2022,2022,kg/cap,2.55,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2022,2022,g/cap/d,0.58,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2763,Pelagic Fish,2016,2016,1000 t,149.42,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2016,2016,kg/cap,2.84,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2016,2016,g/cap/d,0.94,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2763,Pelagic Fish,2022,2022,1000 t,215.9,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2022,2022,kg/cap,2.86,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2022,2022,g/cap/d,0.94,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2764,"Marine Fish, Other",2016,2016,1000 t,0.71,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2016,2016,kg/cap,0.07,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2016,2016,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2764,"Marine Fish, Other",2022,2022,1000 t,0.94,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2022,2022,kg/cap,0.14,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2022,2022,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2765,Crustaceans,2016,2016,1000 t,18.86,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2016,2016,kg/cap,0.28,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2016,2016,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2765,Crustaceans,2022,2022,1000 t,18.93,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2022,2022,kg/cap,0.3,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2022,2022,g/cap/d,0.07,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2766,Cephalopods,2016,2016,1000 t,10.98,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2016,2016,kg/cap,0.14,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2016,2016,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2766,Cephalopods,2022,2022,1000 t,10.26,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2022,2022,kg/cap,0.13,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2022,2022,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2767,"Molluscs, Other",2016,2016,1000 t,7.99,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2016,2016,kg/cap,0.09,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2016,2016,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2767,"Molluscs, Other",2022,2022,1000 t,7.38,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2022,2022,kg/cap,0.1,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2022,2022,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2769,"Aquatic Animals, Others",2016,2016,1000 t,0.42,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2016,2016,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2769,"Aquatic Animals, Others",2022,2022,1000 t,0.17,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2775,Aquatic Plants,2016,2016,1000 t,3.46,I,Imputed value,
FBS,Food Balances (2010-),710,South Africa,5611,Import quantity,S2775,Aquatic Plants,2022,2022,1000 t,3.82,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2731,Bovine Meat,2022,2022,1000 t,1,I,Imputed value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2022,2022,kg/cap,12.07,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2022,2022,g/cap/d,5.05,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2732,Mutton & Goat Meat,2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2022,2022,kg/cap,3.89,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2022,2022,g/cap/d,1.86,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2733,Pigmeat,2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2734,Poultry Meat,2022,2022,1000 t,3,I,Imputed value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2022,2022,kg/cap,4.77,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2022,2022,g/cap/d,2.15,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2735,"Meat, Other",2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2022,2022,kg/cap,0.92,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2022,2022,g/cap/d,0.48,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2022,2022,kg/cap,2.65,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2736,"Offals, Edible",2022,2022,g/cap/d,1.11,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2740,"Butter, Ghee",2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2740,"Butter, Ghee",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2743,Cream,2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2743,Cream,2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2743,Cream,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2737,"Fats, Animals, Raw",2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2022,2022,kg/cap,0.39,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2737,"Fats, Animals, Raw",2022,2022,g/cap/d,0.08,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2744,Eggs,2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2744,Eggs,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2848,Milk - Excluding Butter,2022,2022,1000 t,45,I,Imputed value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2022,2022,kg/cap,199.46,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2848,Milk - Excluding Butter,2022,2022,g/cap/d,18.91,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2761,Freshwater Fish,2022,2022,1000 t,0.27,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2022,2022,kg/cap,3.01,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2022,2022,g/cap/d,0.93,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2762,Demersal Fish,2022,2022,1000 t,0.05,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2763,Pelagic Fish,2022,2022,1000 t,0.19,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2022,2022,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2022,2022,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2764,"Marine Fish, Other",2022,2022,1000 t,0.03,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,5611,Import quantity,S2765,Crustaceans,2022,2022,1000 t,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),728,South Sudan,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2022,2022,g/cap/d,0,E,Estimated value,
